FLOW serial number,FLOW source,FLOW destination,FLOW duration,FLOW packet count,FLOW bytes count,FLOW TX time difference median,FLOW TX time difference variance,FLOW packet length median,FLOW packet length variance,FLOW to router or broadcast,FLOW response time median,FLOW response time variance,FLOW response time average,FLOW response time min,FLOW response time max,FLOW label
81.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.172621,50,5100,0.003014,1.22479733194502E-06,102,0,1,0.0018445,1.15773657E-06,0.0023617,0.001666,0.007826,0
65.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.172104,50,5100,0.002986,1.61259683215327E-06,102,0,1,0.001835,1.4618008356E-06,0.00234838,0.001536,0.008126,0
13.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.174898,50,5100,0.00305,9.61160104123282E-07,102,0,1,0.001865,9.87503176176593E-07,0.002436387755102,0.001773,0.005388,0
74.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.168539,50,5100,0.003001,9.87517469387755E-07,102,0,1,0.00184,9.99984081632653E-07,0.002317285714286,0.001673,0.006607,0
93.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.19338,50,5100,0.003302,2.24426502457309E-06,102,0,1,0.001907,1.50117147438567E-06,0.002603510204082,0.001755,0.006713,1
1.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.164224,50,5100,0.00298,7.03275923365264E-07,102,0,1,0.001767,6.2084633152853E-07,0.002124489795918,0.001681,0.005401,0
98.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.508818,50,5100,0.006583,8.42002744473136E-05,102,0,1,0.0042515,8.14003286324E-05,0.00834774,0.001801,0.037668,1
8.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.18446,50,5100,0.003002,2.10817441316118E-06,102,0,1,0.001848,1.90191302457309E-06,0.002594469387755,0.001674,0.008731,0
95.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.399082,50,5100,0.00601,2.73867258000833E-05,102,0,1,0.002813,2.66360869216E-05,0.00515472,0.001739,0.027541,1
62.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.18217,50,5100,0.003013,1.63159724614744E-06,102,0,1,0.001833,1.61474632569763E-06,0.002539204081633,0.001604,0.007272,0
60.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.175639,50,5100,0.003027,1.56902404498126E-06,102,0,1,0.0018465,1.4990353504E-06,0.00238236,0.001715,0.007608,0
33.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.174675,50,5100,0.003003,1.3334808971262E-06,102,0,1,0.001852,1.32565717117868E-06,0.002416632653061,0.001705,0.007172,0
99.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.25019,50,5100,0.003884,2.19628162382341E-05,102,0,1,0.001886,2.11585545122865E-05,0.003581346938776,0.001706,0.032314,1
70.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.079011,21,2142,0.0032175,2.9442691475E-06,102,0,1,0.0019705,3.04217821E-06,0.0028083,0.001802,0.007864,0
41.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.169336,50,5100,0.003002,9.46485565181174E-07,102,0,1,0.001843,8.59301649312786E-07,0.00225006122449,0.001702,0.005267,0
78.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.29876,50,5100,0.004794,9.49168428571429E-06,102,0,1,0.0022065,8.6812789584E-06,0.00366404,0.001647,0.014248,0
64.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.047975,14,1428,0.003006,1.56734623668639E-06,102,0,1,0.001857,1.51994488265306E-06,0.002666214285714,0.001617,0.005613,0
77.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.177868,50,5100,0.003027,2.09083314119117E-06,102,0,1,0.0018355,2.0429025204E-06,0.00247586,0.001729,0.008836,0
61.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.097034,30,3060,0.003031,6.53156551724138E-07,102,0,1,0.001837,6.58877441141498E-07,0.002228724137931,0.001747,0.004852,0
74.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.169402,50,5100,0.002978,1.19435602748855E-06,102,0,1,0.00188,1.19855663473553E-06,0.002345653061224,0.001661,0.007435,0
61.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.209592,50,5100,0.003778,2.19366419658476E-06,102,0,1,0.001889,1.17897504289879E-06,0.002538653061224,0.001728,0.006366,0
42.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.274675,50,5100,0.005056,9.25969787005415E-06,102,0,1,0.0020995,8.1171440656E-06,0.00356312,0.001691,0.015486,0
74.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.103299,30,3060,0.003012,1.23463996432818E-06,102,0,1,0.001827,1.29815728418549E-06,0.002437517241379,0.001656,0.006122,0
32.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.107547,31,3162,0.0030615,1.96153695666667E-06,102,0,1,0.0018395,1.66616118333333E-06,0.0023355,0.001646,0.007746,0
94.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.274064,50,5100,0.004668,1.59864948571429E-05,102,0,1,0.002374,1.60052863715119E-05,0.003897469387755,0.001699,0.020583,1
92.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.321959,50,5100,0.00458,2.02353648946272E-05,102,0,1,0.002822,1.94736536143274E-05,0.004920653061224,0.00181,0.021235,1
83.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.169674,50,5100,0.002953,1.46664676634736E-06,102,0,1,0.00184,1.46642431153686E-06,0.00233912244898,0.001681,0.008993,0
3.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.11304,33,3366,0.0029465,1.860460125E-06,102,0,1,0.0017635,1.830860046875E-06,0.002300125,0.00166,0.008619,0
41.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.224541,50,5100,0.003808,3.33782665722616E-06,102,0,1,0.001889,1.9313563044E-06,0.00265666,0.001462,0.007937,0
29.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.167539,50,5100,0.003007,8.33408830487297E-07,102,0,1,0.001836,9.1297476E-07,0.0023362,0.001712,0.004984,0
59.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.166605,43,4386,0.0030235,2.53588354931973E-06,102,0,1,0.00186,2.48185048979592E-06,0.002757285714286,0.001734,0.009234,0
62.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.182933,50,5100,0.003043,1.78828336276551E-06,102,0,1,0.001838,1.61093563182008E-06,0.002552204081633,0.001655,0.007721,0
12.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.175029,50,5100,0.003038,9.68905244481466E-07,102,0,1,0.001875,9.041562484E-07,0.00244654,0.001626,0.006125,0
38.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.174457,50,5100,0.003042,1.05275283881716E-06,102,0,1,0.001845,1.05171235401916E-06,0.002395183673469,0.001663,0.005562,0
68.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.221094,50,5100,0.003662,6.52687316867972E-06,102,0,1,0.001955,4.4709707616E-06,0.00267972,0.001575,0.012778,0
100.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.187897,50,5100,0.003111,1.95436929362766E-06,102,0,1,0.001947,1.8664088644E-06,0.00270266,0.001397,0.00744,1
62.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.131499,38,3876,0.002982,1.12556170197224E-06,102,0,1,0.001854,1.13912481957633E-06,0.002438864864865,0.001723,0.005742,0
32.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.166451,50,5100,0.00298,1.00034999833403E-06,102,0,1,0.001848,9.81762470637234E-07,0.002275755102041,0.001737,0.007418,0
18.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.150497,50,5035,0.002949,1.4034638242399E-06,102,15.21,1,0.001843,8.99121620158267E-07,0.002358367346939,0.001357,0.00551,0
46.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.16975,50,5100,0.002951,1.00071032653061E-06,102,0,1,0.001817,9.4848249E-07,0.0023391,0.00168,0.005799,0
24.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.185763,50,5100,0.003163,1.75019248313203E-06,102,0,1,0.001983,1.44303086547272E-06,0.002574306122449,0.001707,0.00772,0
94.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.486399,50,5040,0.007061,0.000115308883229,102,70.56,1,0.004888,0.000118912530516,0.00776212244898,0.001802,0.071603,1
75.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.184662,50,5100,0.003017,3.42931721699292E-06,102,0,1,0.001859,3.40047179591837E-06,0.002619857142857,0.001706,0.013677,0
45.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.079655,24,2448,0.002999,7.16955062381853E-07,102,0,1,0.001852,7.00200472589792E-07,0.002339304347826,0.00164,0.004608,0
67.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.177652,50,5100,0.002978,4.02868722698875E-06,102,0,1,0.001847,4.0086792003332E-06,0.00242393877551,0.00173,0.014815,0
44.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.093895,29,2958,0.002987,5.95554167091837E-07,102,0,1,0.001841,6.00668387633769E-07,0.002213517241379,0.001745,0.004855,0
13.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.179524,50,5100,0.003146,1.25158030737193E-06,102,0,1,0.001849,1.25677941024573E-06,0.002467346938776,0.001749,0.00603,0
87.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.173201,50,5100,0.002971,1.96291771428571E-06,102,0,1,0.001825,1.8772729504E-06,0.00235336,0.001702,0.007606,0
53.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.087955,27,2754,0.0029885,9.24788025147929E-07,102,0,1,0.0018335,9.25963402366864E-07,0.002235461538462,0.001714,0.00534,0
18.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.184158,50,5100,0.003031,1.72617368929613E-06,102,0,1,0.001864,1.66848054144107E-06,0.002642224489796,0.001778,0.00637,0
6.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.126368,37,3774,0.0029725,1.13403961728395E-06,102,0,1,0.0018315,9.5391474691358E-07,0.002382555555556,0.001698,0.005696,0
54.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.173806,50,5100,0.003001,1.03822381257809E-06,102,0,1,0.0018665,9.113046596E-07,0.00240302,0.001733,0.006126,0
29.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.21283,50,5100,0.003219,1.59161881266139E-05,102,0,1,0.001858,1.58403796817993E-05,0.003154693877551,0.001647,0.029343,0
81.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.173428,50,5100,0.003036,9.46786757184506E-07,102,0,1,0.001855,8.70212317367763E-07,0.002290265306122,0.001674,0.005449,0
7.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.216869,50,5040,0.004292,2.09386331611828E-06,102,70.56,1,0.001951,6.2975568179925E-07,0.002390306122449,0.00164,0.004954,0
87.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.084117,26,2652,0.003184,3.292456576E-07,102,0,1,0.001903,2.933836416E-07,0.00217628,0.001714,0.003542,0
71.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.162804,50,5100,0.002951,7.76837269471054E-07,102,0,1,0.001834,7.371914176E-07,0.00219268,0.001636,0.005347,0
23.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.230673,50,5100,0.004086,1.64257693127863E-06,102,0,1,0.0029655,1.63126277E-06,0.0036249,0.002774,0.009324,0
51.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.121603,34,3468,0.002934,1.91394763269054E-06,102,0,1,0.001837,1.84229539577594E-06,0.002575424242424,0.001727,0.006088,0
84.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.221474,50,5100,0.003585,4.72593998500625E-06,102,0,1,0.001884,1.4794001376E-06,0.00252468,0.001746,0.006016,0
13.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.17236,50,5100,0.003004,9.13383757601E-07,102,0,1,0.001848,8.13592837984173E-07,0.002360755102041,0.001727,0.005318,0
32.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.163534,50,5100,0.002996,6.32179673469388E-07,102,0,1,0.001841,6.0224242482299E-07,0.00220806122449,0.001693,0.005865,0
56.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.173826,50,5100,0.002971,1.19572053477718E-06,102,0,1,0.001856,1.16319184756352E-06,0.002407224489796,0.001658,0.006924,0
15.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.199836,50,4748,0.003258,2.0935092E-05,102,63.0784,1,0.0017445,9.495675824E-07,0.00217324,0.001248,0.005318,0
84.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.186761,50,5100,0.003034,3.47009722698875E-06,102,0,1,0.001831,3.45724782757184E-06,0.002616265306122,0.00163,0.013356,0
75.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.167733,50,5100,0.002998,7.36931413577676E-07,102,0,1,0.0018315,7.103933184E-07,0.00232896,0.001657,0.004492,0
23.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.024156,6,612,0.00404,1.12813256E-06,102,0,1,0.002929,1.059056E-06,0.003731,0.002865,0.005157,0
3.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.169186,50,5100,0.002906,9.47145684298209E-07,102,0,1,0.001791,8.8829564E-07,0.0023292,0.001649,0.005144,0
29.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.172392,50,5100,0.003014,1.38127579508538E-06,102,0,1,0.001843,0.000246130310621,0.002364921568627,-0.07678,0.081241,0
28.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.179054,50,5100,0.003025,1.80717205497709E-06,102,0,1,0.001856,1.80637478967097E-06,0.002534836734694,0.001751,0.007061,0
87.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.178122,50,5100,0.00298,2.41377318367347E-06,102,0,1,0.001841,2.39728373011245E-06,0.002502673469388,0.001685,0.008692,0
56.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.118584,36,3672,0.003006,8.1389330122449E-07,102,0,1,0.001831,7.96072989969136E-07,0.002243694444444,0.0017,0.004975,0
84.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.114639,34,3468,0.002966,1.55485947658402E-06,102,0,1,0.001838,1.53428831037649E-06,0.002356151515152,0.001726,0.007268,0
62.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.071281,20,2040,0.002959,4.59282991689751E-06,102,0,1,0.001866,4.63031445983379E-06,0.002615473684211,0.001757,0.011366,0
51.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.16323,50,5100,0.002989,8.19403765930862E-07,102,0,1,0.001833,8.18034098292378E-07,0.00218206122449,0.001738,0.006424,0
28.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.185941,50,5100,0.003206,1.45112579591837E-06,102,0,1,0.001875,1.2977090545606E-06,0.002586081632653,0.00172,0.006135,0
74.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.192959,50,5100,0.003045,4.51293960849646E-06,102,0,1,0.001884,4.5044912244898E-06,0.002835428571429,0.001734,0.01528,0
56.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.182401,50,5100,0.003134,2.28505473885881E-06,102,0,1,0.001871,2.1712544544E-06,0.00244584,0.001741,0.01139,0
44.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.178583,50,5100,0.002993,1.09564518617243E-06,102,0,1,0.001863,1.04643475635152E-06,0.002510755102041,0.001709,0.00526,0
74.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.167885,50,5100,0.002924,1.0148519700125E-06,102,0,1,0.001826,1.01869658558934E-06,0.002330836734694,0.001685,0.006106,0
54.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.127581,38,3876,0.002953,8.41745954711468E-07,102,0,1,0.00183,7.79479373265157E-07,0.002331243243243,0.001706,0.005282,0
35.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.169289,50,5100,0.002988,9.89254678883798E-07,102,0,1,0.001863,9.95037602665556E-07,0.002350775510204,0.001424,0.006013,0
3.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.017275,2,159,0.017275,0,79.5,12.25,1,0.0018955,4.950625E-08,0.0018955,0.001673,0.002118,0
27.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.179825,50,5100,0.003025,2.18158335693461E-06,102,0,1,0.001848,2.11706422990421E-06,0.00252387755102,0.001711,0.009692,0
35.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.248771,50,5100,0.00452,7.36014269221158E-06,102,0,1,0.002023,5.1931308864E-06,0.00298944,0.00167,0.015112,0
42.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.174184,50,5100,0.003127,1.0959155210329E-06,102,0,1,0.0018625,1.0022216224E-06,0.00229924,0.0017,0.006365,0
56.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.181792,50,5100,0.003014,1.97424599833403E-06,102,0,1,0.001845,1.79495765264473E-06,0.002527020408163,0.001652,0.008446,0
98.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.169945,50,5100,0.002935,1.0444412969596E-06,102,0,1,0.001841,1.0321923424E-06,0.00238976,0.001724,0.005125,1
93.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.575003,50,5100,0.007887,0.000208879560348,102,0,1,0.006038,0.000190395539928,0.009811102040816,0.001724,0.080139,1
93.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.174817,50,5100,0.002959,1.59322311037068E-06,102,0,1,0.001852,1.3971462665556E-06,0.002433244897959,0.001661,0.008011,1
28.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.167484,50,5100,0.003031,7.68601916701375E-07,102,0,1,0.001826,7.93982859641816E-07,0.002269551020408,0.001657,0.005331,0
59.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.158003,50,5100,0.002966,5.07540859641816E-07,102,0,1,0.001842,4.63010081632653E-07,0.002114857142857,0.001602,0.005199,0
36.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.20887,50,5100,0.003806,1.30041128779675E-06,102,0,1,0.0018685,7.243251156E-07,0.00233038,0.001783,0.004757,0
36.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.142107,41,4182,0.003116,1.107943669375E-06,102,0,1,0.0018545,1.0579132275E-06,0.00228085,0.001759,0.006979,0
18.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.14846,46,4692,0.002891,8.33321565432099E-07,102,0,1,0.001749,8.3908451654321E-07,0.002174288888889,0.001426,0.00524,0
28.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.180821,50,5100,0.003034,1.44540833735943E-06,102,0,1,0.0018885,1.4465966704E-06,0.00255336,0.001676,0.005968,0
66.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.203842,50,5100,0.002969,1.13775277942524E-05,102,0,1,0.001852,1.097015368E-05,0.0030484,0.001706,0.023178,0
60.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.177075,50,5100,0.003037,1.54499703123698E-06,102,0,1,0.001883,1.50283108E-06,0.0024376,0.001745,0.006987,0
88.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.199069,50,5100,0.003335,1.88364933444398E-06,102,0,1,0.00186,1.3824232784E-06,0.00232496,0.001682,0.008143,0
59.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.168219,50,5100,0.002993,8.17379426905456E-07,102,0,1,0.001852,8.30948882965431E-07,0.00231112244898,0.001715,0.005283,0
52.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.212596,50,5100,0.004245,1.97372462057476E-06,102,0,1,0.001888,6.7814552E-07,0.00233,0.00172,0.004416,0
45.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.170081,50,5100,0.00301,9.48087875885048E-07,102,0,1,0.001847,8.79006229904207E-07,0.00232412244898,0.001741,0.005409,0
16.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.171347,50,5100,0.00299,1.36458712786339E-06,102,0,1,0.0018375,0.000353064654405,0.002342692307692,-0.092387,0.098886,0
65.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.109159,33,3366,0.0029905,7.37259295898438E-07,102,0,1,0.001862,7.31505698806244E-07,0.002273424242424,0.001728,0.005031,0
63.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.172014,50,5100,0.003066,8.91380249895877E-07,102,0,1,0.00184,8.82893053727613E-07,0.002288387755102,0.001678,0.005832,0
8.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.169958,50,5100,0.002986,1.05715935110371E-06,102,0,1,0.001845,9.64149553519367E-07,0.002333551020408,0.001673,0.005413,0
88.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.094422,25,2550,0.0029985,2.64690485416667E-06,102,0,1,0.001853,2.6353560896E-06,0.00282348,0.001778,0.00779,0
50.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.205607,50,5100,0.003581,3.02302634319034E-06,102,0,1,0.001881,2.6998011556E-06,0.00272862,0.00173,0.009753,0
53.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.17761,50,5100,0.003016,1.2847283756768E-06,102,0,1,0.001856,1.2116578944E-06,0.00251916,0.001694,0.006778,0
34.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.182959,50,5100,0.003086,1.72371367346939E-06,102,0,1,0.002021,1.68652453061224E-06,0.002660714285714,0.001731,0.007287,0
53.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.175304,50,5100,0.003159,9.09169497709288E-07,102,0,1,0.001952,8.86854768013328E-07,0.002467387755102,0.001773,0.005384,0
38.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.181953,50,5100,0.003046,1.73534989337776E-06,102,0,1,0.0018545,1.49948209E-06,0.0025573,0.001715,0.005928,0
94.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.313176,50,5100,0.004785,1.88099072469804E-05,102,0,1,0.002725,1.68284352E-05,0.0044852,0.001739,0.021096,1
18.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.166908,50,5100,0.002931,1.2193913877551E-06,102,0,1,0.001799,1.1466982607247E-06,0.002293326530612,0.001293,0.006214,0
38.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.162767,50,5100,0.002981,1.09251968429821E-06,102,0,1,0.001857,1.05997494294044E-06,0.002211469387755,0.001643,0.00769,0
81.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.183347,50,5100,0.003009,1.84162829654311E-06,102,0,1,0.0018405,1.7768273456E-06,0.00257512,0.001752,0.007494,0
59.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.174945,50,5100,0.002948,2.54491911037068E-06,102,0,1,0.001815,2.57899990337359E-06,0.00248812244898,0.001693,0.009298,0
68.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.179391,50,5040,0.003228,1.12487150853811E-06,102,70.56,1,0.001867,7.97914442315702E-07,0.002359081632653,0.00165,0.004645,0
81.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.164869,50,5100,0.003009,5.02709811745106E-07,102,0,1,0.001841,5.23634978758851E-07,0.002228795918367,0.001773,0.004442,0
23.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.244965,50,5100,0.004137,3.07304048979592E-06,102,0,1,0.002997,2.95276324114952E-06,0.00385206122449,0.002861,0.013914,0
81.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.175144,50,5100,0.002998,1.50870108954602E-06,102,0,1,0.001835,0.000220013865666,0.002357980392157,-0.072731,0.07665,0
87.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.165594,50,5100,0.002968,8.49051881715952E-07,102,0,1,0.001835,8.54151998334027E-07,0.002245040816327,0.001734,0.006336,0
43.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.066523,18,1836,0.002975,2.7849130449827E-06,102,0,1,0.001853,2.73155187543253E-06,0.002778647058824,0.001713,0.006859,0
77.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.204385,50,5100,0.003194,1.18824550462307E-05,102,0,1,0.00186,1.19190751120367E-05,0.002966102040816,0.001584,0.025021,0
70.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.177262,50,5100,0.003157,1.7921517517701E-06,102,0,1,0.0018175,1.8324905824E-06,0.00245476,0.001625,0.009538,0
46.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.177428,50,5100,0.002971,1.25314108121616E-06,102,0,1,0.001843,1.23609347188671E-06,0.002451448979592,0.001447,0.006327,0
74.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.201207,50,5100,0.003094,4.22665186838817E-06,102,0,1,0.001907,4.23970864639733E-06,0.002994081632653,0.001758,0.012382,0
54.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.178327,50,5100,0.003064,1.14221907705123E-06,102,0,1,0.0018645,1.2011246724E-06,0.00248874,0.001696,0.005324,0
85.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.151346,50,5040,0.002588,1.12277315118701E-06,102,70.56,1,0.001782,7.67117366930446E-07,0.002146979591837,0.001147,0.004968,0
61.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.175171,50,5100,0.003029,1.20980158517285E-06,102,0,1,0.0018535,1.10358568E-06,0.0024232,0.001753,0.005987,0
43.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.623998,50,5100,0.003741,0.000801433225084,102,0,1,0.001971,0.000784628354113,0.010230265306123,0.001726,0.119608,0
65.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.173155,50,5100,0.002975,2.33220645980841E-06,102,0,1,0.001833,2.32302099541858E-06,0.002387326530612,0.001688,0.008896,0
14.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.050486,11,1122,0.00425,2.29161564E-06,102,0,1,0.001949,7.3535469E-07,0.0024889,0.001819,0.0042,0
74.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.16769,50,5100,0.002983,1.19549859308621E-06,102,0,1,0.001826,1.15525175426905E-06,0.002264204081633,0.001664,0.006395,0
